day,tool_a,tool_b,class,n,c_1to1,c_split,c_merge,c_unmatched
Tuesday,joy,cicflowmeter-orig,SSH-Patator,2990,33,2928,0,29
Tuesday,joy,cicflowmeter-fixed,ALL,472232,259750,3552,196961,11969
Tuesday,joy,cicflowmeter-fixed,BENIGN,465239,252761,3552,196957,11969
Tuesday,joy,cicflowmeter-fixed,FTP-Patator,4003,4003,0,0,0
Tuesday,joy,cicflowmeter-fixed,SSH-Patator,2990,2986,0,4,0
Tuesday,joy,argus,ALL,472232,146654,0,325399,179
Tuesday,joy,argus,BENIGN,465239,139705,0,325355,179
Tuesday,joy,argus,FTP-Patator,4003,3981,0,22,0
Tuesday,joy,argus,SSH-Patator,2990,2968,0,22,0
Tuesday,joy,go-flows,ALL,472232,69924,26815,187275,188218
Tuesday,joy,go-flows,BENIGN,465239,66845,22921,187255,188218
Tuesday,joy,go-flows,FTP-Patator,4003,135,3868,0,0
Tuesday,joy,go-flows,SSH-Patator,2990,2944,26,20,0
Tuesday,joy,yaf,ALL,472232,70682,26796,197760,176994
Tuesday,joy,yaf,BENIGN,465239,67623,22904,197718,176994
Tuesday,joy,yaf,FTP-Patator,4003,115,3866,22,0
Tuesday,joy,yaf,SSH-Patator,2990,2944,26,20,0
Thursday,nfstream,zeek,ALL,343134,221229,5877,371,115657
Thursday,nfstream,zeek,BENIGN,341040,219153,5876,369,115642
Thursday,nfstream,zeek,Infiltration,36,18,1,2,15
Thursday,nfstream,zeek,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,nfstream,zeek,Web Attack - Sql Injection,18,18,0,0,0
Thursday,nfstream,zeek,Web Attack - XSS,673,673,0,0,0
Thursday,nfstream,tranalyzer,ALL,343134,219373,478,8197,115086
Thursday,nfstream,tranalyzer,BENIGN,341040,217299,477,8192,115072
Thursday,nfstream,tranalyzer,Infiltration,36,16,1,5,14
Thursday,nfstream,tranalyzer,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,nfstream,tranalyzer,Web Attack - Sql Injection,18,18,0,0,0
Thursday,nfstream,tranalyzer,Web Attack - XSS,673,673,0,0,0
Thursday,nfstream,cicflowmeter-orig,ALL,343134,63133,36609,0,243392
Thursday,nfstream,cicflowmeter-orig,BENIGN,341040,61249,36425,0,243366
Thursday,nfstream,cicflowmeter-orig,Infiltration,36,4,7,0,25
Thursday,nfstream,cicflowmeter-orig,Web Attack - Brute Force,1367,1222,145,0,0
Thursday,nfstream,cicflowmeter-orig,Web Attack - Sql Injection,18,5,12,0,1
Thursday,nfstream,cicflowmeter-orig,Web Attack - XSS,673,653,20,0,0
Thursday,nfstream,cicflowmeter-fixed,ALL,343134,217944,9247,0,115943
Thursday,nfstream,cicflowmeter-fixed,BENIGN,341040,215871,9241,0,115928
Thursday,nfstream,cicflowmeter-fixed,Infiltration,36,15,6,0,15
Thursday,nfstream,cicflowmeter-fixed,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,nfstream,cicflowmeter-fixed,Web Attack - Sql Injection,18,18,0,0,0
Thursday,nfstream,cicflowmeter-fixed,Web Attack - XSS,673,673,0,0,0
Thursday,nfstream,argus,ALL,343134,149670,4,92818,100642
Thursday,nfstream,argus,BENIGN,341040,147715,4,92693,100628
Thursday,nfstream,argus,Infiltration,36,15,0,7,14
Thursday,nfstream,argus,Web Attack - Brute Force,1367,1303,0,64,0
Thursday,nfstream,argus,Web Attack - Sql Injection,18,17,0,1,0
Thursday,nfstream,argus,Web Attack - XSS,673,620,0,53,0
Thursday,nfstream,go-flows,ALL,343134,288413,54593,0,128
Thursday,nfstream,go-flows,BENIGN,341040,286322,54590,0,128
Thursday,nfstream,go-flows,Infiltration,36,35,1,0,0
Thursday,nfstream,go-flows,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,nfstream,go-flows,Web Attack - Sql Injection,18,17,1,0,0
Thursday,nfstream,go-flows,Web Attack - XSS,673,673,0,0,0
Thursday,nfstream,yaf,ALL,343134,248768,43258,19694,31414
Thursday,nfstream,yaf,BENIGN,341040,246684,43255,19692,31409
Thursday,nfstream,yaf,Infiltration,36,28,1,2,5
Thursday,nfstream,yaf,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,nfstream,yaf,Web Attack - Sql Injection,18,17,1,0,0
Thursday,nfstream,yaf,Web Attack - XSS,673,673,0,0,0
Thursday,nfstream,joy,ALL,343134,73977,40183,0,228974
Thursday,nfstream,joy,BENIGN,341040,71995,40086,0,228959
Thursday,nfstream,joy,Infiltration,36,13,8,0,15
Thursday,nfstream,joy,Web Attack - Brute Force,1367,1296,71,0,0
Thursday,nfstream,joy,Web Attack - Sql Injection,18,18,0,0,0
Thursday,nfstream,joy,Web Attack - XSS,673,655,18,0,0
Thursday,zeek,nfstream,ALL,363760,221229,182,16065,126284
Thursday,zeek,nfstream,BENIGN,361653,219153,181,16051,126268
Thursday,zeek,nfstream,Infiltration,49,18,1,14,16
Thursday,zeek,nfstream,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,zeek,nfstream,Web Attack - Sql Injection,18,18,0,0,0
Thursday,zeek,nfstream,Web Attack - XSS,673,673,0,0,0
Thursday,zeek,tranalyzer,ALL,363760,320481,112,42482,685
Thursday,zeek,tranalyzer,BENIGN,361653,318385,112,42471,685
Thursday,zeek,tranalyzer,Infiltration,49,38,0,11,0
Thursday,zeek,tranalyzer,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,zeek,tranalyzer,Web Attack - Sql Injection,18,18,0,0,0
Thursday,zeek,tranalyzer,Web Attack - XSS,673,673,0,0,0
Thursday,zeek,cicflowmeter-orig,ALL,363760,63946,35960,2398,261456
Thursday,zeek,cicflowmeter-orig,BENIGN,361653,62062,35778,2398,261415
Thursday,zeek,cicflowmeter-orig,Infiltration,49,4,5,0,40
Thursday,zeek,cicflowmeter-orig,Web Attack - Brute Force,1367,1222,145,0,0
Thursday,zeek,cicflowmeter-orig,Web Attack - Sql Injection,18,5,12,0,1
Thursday,zeek,cicflowmeter-orig,Web Attack - XSS,673,653,20,0,0
Thursday,zeek,cicflowmeter-fixed,ALL,363760,335010,8983,18325,1442
Thursday,zeek,cicflowmeter-fixed,BENIGN,361653,332907,8979,18325,1442
Thursday,zeek,cicflowmeter-fixed,Infiltration,49,45,4,0,0
Thursday,zeek,cicflowmeter-fixed,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,zeek,cicflowmeter-fixed,Web Attack - Sql Injection,18,18,0,0,0
Thursday,zeek,cicflowmeter-fixed,Web Attack - XSS,673,673,0,0,0
Thursday,zeek,argus,ALL,363760,225599,1,136401,1759
Thursday,zeek,argus,BENIGN,361653,223630,1,136263,1759
Thursday,zeek,argus,Infiltration,49,29,0,20,0
Thursday,zeek,argus,Web Attack - Brute Force,1367,1303,0,64,0
Thursday,zeek,argus,Web Attack - Sql Injection,18,17,0,1,0
Thursday,zeek,argus,Web Attack - XSS,673,620,0,53,0
Thursday,zeek,go-flows,ALL,363760,203928,18036,15169,126627
Thursday,zeek,go-flows,BENIGN,361653,201850,18033,15167,126603
Thursday,zeek,go-flows,Infiltration,49,22,1,2,24
Thursday,zeek,go-flows,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,zeek,go-flows,Web Attack - Sql Injection,18,17,1,0,0
Thursday,zeek,go-flows,Web Attack - XSS,673,673,0,0,0
Thursday,zeek,yaf,ALL,363760,188076,17874,32007,125803
Thursday,zeek,yaf,BENIGN,361653,185999,17871,32003,125780
Thursday,zeek,yaf,Infiltration,49,21,1,4,23
Thursday,zeek,yaf,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,zeek,yaf,Web Attack - Sql Injection,18,17,1,0,0
Thursday,zeek,yaf,Web Attack - XSS,673,673,0,0,0
Thursday,zeek,joy,ALL,363760,295398,40480,18687,9195
Thursday,zeek,joy,BENIGN,361653,293403,40383,18672,9195
Thursday,zeek,joy,Infiltration,49,26,8,15,0
Thursday,zeek,joy,Web Attack - Brute Force,1367,1296,71,0,0
Thursday,zeek,joy,Web Attack - Sql Injection,18,18,0,0,0
Thursday,zeek,joy,Web Attack - XSS,673,655,18,0,0
Thursday,tranalyzer,nfstream,ALL,341395,219373,3369,1454,117199
Thursday,tranalyzer,nfstream,BENIGN,339294,217299,3367,1444,117184
Thursday,tranalyzer,nfstream,Infiltration,43,16,2,10,15
Thursday,tranalyzer,nfstream,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,tranalyzer,nfstream,Web Attack - Sql Injection,18,18,0,0,0
Thursday,tranalyzer,nfstream,Web Attack - XSS,673,673,0,0,0
Thursday,tranalyzer,zeek,ALL,341395,320481,17931,271,2712
Thursday,tranalyzer,zeek,BENIGN,339294,318385,17926,271,2712
Thursday,tranalyzer,zeek,Infiltration,43,38,5,0,0
Thursday,tranalyzer,zeek,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,tranalyzer,zeek,Web Attack - Sql Injection,18,18,0,0,0
Thursday,tranalyzer,zeek,Web Attack - XSS,673,673,0,0,0
Thursday,tranalyzer,cicflowmeter-orig,ALL,341395,64014,37186,23,240172
Thursday,tranalyzer,cicflowmeter-orig,BENIGN,339294,62132,37003,23,240136
Thursday,tranalyzer,cicflowmeter-orig,Infiltration,43,2,6,0,35
Thursday,tranalyzer,cicflowmeter-orig,Web Attack - Brute Force,1367,1222,145,0,0
Thursday,tranalyzer,cicflowmeter-orig,Web Attack - Sql Injection,18,5,12,0,1
Thursday,tranalyzer,cicflowmeter-orig,Web Attack - XSS,673,653,20,0,0
Thursday,tranalyzer,cicflowmeter-fixed,ALL,341395,312241,18916,1262,8976
Thursday,tranalyzer,cicflowmeter-fixed,BENIGN,339294,310154,18907,1262,8971
Thursday,tranalyzer,cicflowmeter-fixed,Infiltration,43,29,9,0,5
Thursday,tranalyzer,cicflowmeter-fixed,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,tranalyzer,cicflowmeter-fixed,Web Attack - Sql Injection,18,18,0,0,0
Thursday,tranalyzer,cicflowmeter-fixed,Web Attack - XSS,673,673,0,0,0
Thursday,tranalyzer,argus,ALL,341395,234187,1,105086,2121
Thursday,tranalyzer,argus,BENIGN,339294,232217,1,104955,2121
Thursday,tranalyzer,argus,Infiltration,43,30,0,13,0
Thursday,tranalyzer,argus,Web Attack - Brute Force,1367,1303,0,64,0
Thursday,tranalyzer,argus,Web Attack - Sql Injection,18,17,0,1,0
Thursday,tranalyzer,argus,Web Attack - XSS,673,620,0,53,0
Thursday,tranalyzer,go-flows,ALL,341395,203155,19822,2,118416
Thursday,tranalyzer,go-flows,BENIGN,339294,201077,19817,2,118398
Thursday,tranalyzer,go-flows,Infiltration,43,22,3,0,18
Thursday,tranalyzer,go-flows,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,tranalyzer,go-flows,Web Attack - Sql Injection,18,17,1,0,0
Thursday,tranalyzer,go-flows,Web Attack - XSS,673,673,0,0,0
Thursday,tranalyzer,yaf,ALL,341395,195496,16588,11169,118142
Thursday,tranalyzer,yaf,BENIGN,339294,193418,16583,11169,118124
Thursday,tranalyzer,yaf,Infiltration,43,22,3,0,18
Thursday,tranalyzer,yaf,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,tranalyzer,yaf,Web Attack - Sql Injection,18,17,1,0,0
Thursday,tranalyzer,yaf,Web Attack - XSS,673,673,0,0,0
Thursday,tranalyzer,joy,ALL,341395,135273,41579,1798,162745
Thursday,tranalyzer,joy,BENIGN,339294,133279,41483,1787,162745
Thursday,tranalyzer,joy,Infiltration,43,25,7,11,0
Thursday,tranalyzer,joy,Web Attack - Brute Force,1367,1296,71,0,0
Thursday,tranalyzer,joy,Web Attack - Sql Injection,18,18,0,0,0
Thursday,tranalyzer,joy,Web Attack - XSS,673,655,18,0,0
Thursday,cicflowmeter-orig,nfstream,ALL,410454,63133,4,80444,266873
Thursday,cicflowmeter-orig,nfstream,BENIGN,408138,61249,4,80039,266846
Thursday,cicflowmeter-orig,nfstream,Infiltration,81,4,0,51,26
Thursday,cicflowmeter-orig,nfstream,Web Attack - Brute Force,1512,1222,0,290,0
Thursday,cicflowmeter-orig,nfstream,Web Attack - Sql Injection,30,5,0,24,1
Thursday,cicflowmeter-orig,nfstream,Web Attack - XSS,693,653,0,40,0
Thursday,cicflowmeter-orig,zeek,ALL,410454,63946,1081,77600,267827
Thursday,cicflowmeter-orig,zeek,BENIGN,408138,62062,1081,77209,267786
Thursday,cicflowmeter-orig,zeek,Infiltration,81,4,0,37,40
Thursday,cicflowmeter-orig,zeek,Web Attack - Brute Force,1512,1222,0,290,0
Thursday,cicflowmeter-orig,zeek,Web Attack - Sql Injection,30,5,0,24,1
Thursday,cicflowmeter-orig,zeek,Web Attack - XSS,693,653,0,40,0
Thursday,cicflowmeter-orig,tranalyzer,ALL,410454,64014,21,82671,263748
Thursday,cicflowmeter-orig,tranalyzer,BENIGN,408138,62132,21,82277,263708
Thursday,cicflowmeter-orig,tranalyzer,Infiltration,81,2,0,40,39
Thursday,cicflowmeter-orig,tranalyzer,Web Attack - Brute Force,1512,1222,0,290,0
Thursday,cicflowmeter-orig,tranalyzer,Web Attack - Sql Injection,30,5,0,24,1
Thursday,cicflowmeter-orig,tranalyzer,Web Attack - XSS,693,653,0,40,0
Thursday,cicflowmeter-orig,cicflowmeter-fixed,ALL,410454,79982,379,61414,268679
Thursday,cicflowmeter-orig,cicflowmeter-fixed,BENIGN,408138,78076,373,61051,268638
Thursday,cicflowmeter-orig,cicflowmeter-fixed,Infiltration,81,26,6,9,40
Thursday,cicflowmeter-orig,cicflowmeter-fixed,Web Attack - Brute Force,1512,1222,0,290,0
Thursday,cicflowmeter-orig,cicflowmeter-fixed,Web Attack - Sql Injection,30,5,0,24,1
Thursday,cicflowmeter-orig,cicflowmeter-fixed,Web Attack - XSS,693,653,0,40,0
Thursday,cicflowmeter-orig,argus,ALL,410454,65915,2,150077,194460
Thursday,cicflowmeter-orig,argus,BENIGN,408138,64144,2,149557,194435
Thursday,cicflowmeter-orig,argus,Infiltration,81,0,0,56,25
Thursday,cicflowmeter-orig,argus,Web Attack - Brute Force,1512,1163,0,349,0
Thursday,cicflowmeter-orig,argus,Web Attack - Sql Injection,30,5,0,25,0
Thursday,cicflowmeter-orig,argus,Web Attack - XSS,693,603,0,90,0
Thursday,cicflowmeter-orig,go-flows,ALL,410454,63069,310,79477,267598
Thursday,cicflowmeter-orig,go-flows,BENIGN,408138,61185,310,79086,267557
Thursday,cicflowmeter-orig,go-flows,Infiltration,81,4,0,37,40
Thursday,cicflowmeter-orig,go-flows,Web Attack - Brute Force,1512,1222,0,290,0
Thursday,cicflowmeter-orig,go-flows,Web Attack - Sql Injection,30,5,0,24,1
Thursday,cicflowmeter-orig,go-flows,Web Attack - XSS,693,653,0,40,0
Thursday,cicflowmeter-orig,yaf,ALL,410454,65468,310,86499,258177
Thursday,cicflowmeter-orig,yaf,BENIGN,408138,63584,310,86108,258136
Thursday,cicflowmeter-orig,yaf,Infiltration,81,4,0,37,40
Thursday,cicflowmeter-orig,yaf,Web Attack - Brute Force,1512,1222,0,290,0
Thursday,cicflowmeter-orig,yaf,Web Attack - Sql Injection,30,5,0,24,1
Thursday,cicflowmeter-orig,yaf,Web Attack - XSS,693,653,0,40,0
Thursday,cicflowmeter-orig,joy,ALL,410454,43382,39961,49088,278023
Thursday,cicflowmeter-orig,joy,BENIGN,408138,41494,39843,48807,277994
Thursday,cicflowmeter-orig,joy,Infiltration,81,9,30,14,28
Thursday,cicflowmeter-orig,joy,Web Attack - Brute Force,1512,1222,70,220,0
Thursday,cicflowmeter-orig,joy,Web Attack - Sql Injection,30,5,0,24,1
Thursday,cicflowmeter-orig,joy,Web Attack - XSS,693,652,18,23,0
Thursday,cicflowmeter-fixed,nfstream,ALL,363743,217944,29,21572,124198
Thursday,cicflowmeter-fixed,nfstream,BENIGN,361607,215871,28,21526,124182
Thursday,cicflowmeter-fixed,nfstream,Infiltration,78,15,1,46,16
Thursday,cicflowmeter-fixed,nfstream,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,cicflowmeter-fixed,nfstream,Web Attack - Sql Injection,18,18,0,0,0
Thursday,cicflowmeter-fixed,nfstream,Web Attack - XSS,673,673,0,0,0
Thursday,cicflowmeter-fixed,zeek,ALL,363743,335010,9050,18782,901
Thursday,cicflowmeter-fixed,zeek,BENIGN,361607,332907,9050,18749,901
Thursday,cicflowmeter-fixed,zeek,Infiltration,78,45,0,33,0
Thursday,cicflowmeter-fixed,zeek,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,cicflowmeter-fixed,zeek,Web Attack - Sql Injection,18,18,0,0,0
Thursday,cicflowmeter-fixed,zeek,Web Attack - XSS,673,673,0,0,0
Thursday,cicflowmeter-fixed,tranalyzer,ALL,363743,312241,461,42491,8550
Thursday,cicflowmeter-fixed,tranalyzer,BENIGN,361607,310154,461,42447,8545
Thursday,cicflowmeter-fixed,tranalyzer,Infiltration,78,29,0,44,5
Thursday,cicflowmeter-fixed,tranalyzer,Web Attack - Brute Force,1367,1367,0,0,0
Thursday,cicflowmeter-fixed,tranalyzer,Web Attack - Sql Injection,18,18,0,0,0
Thursday,cicflowmeter-fixed,tranalyzer,Web Attack - XSS,673,673,0,0,0
Thursday,cicflowmeter-fixed,cicflowmeter-orig,ALL,363743,79982,29829,136,253796
Thursday,cicflowmeter-fixed,cicflowmeter-orig,BENIGN,361607,78076,29642,135,253754
Thursday,cicflowmeter-fixed,cicflowmeter-orig,Infiltration,78,26,10,1,41
Thursday,cicflowmeter-fixed,cicflowmeter-orig,Web Attack - Brute Force,1367,1222,145,0,0
Thursday,cicflowmeter-fixed,cicflowmeter-orig,Web Attack - Sql Injection,18,5,12,0,1
Thursday,cicflowmeter-fixed,cicflowmeter-orig,Web Attack - XSS,673,653,20,0,0
Thursday,cicflowmeter-fixed,argus,ALL,363743,217935,1,145074,733
Thursday,cicflowmeter-fixed,argus,BENIGN,361607,215970,1,144903,733
Thursday,cicflowmeter-fixed,argus,Infiltration,78,25,0,53,0
Thursday,cicflowmeter-fixed,argus,Web Attack - Brute Force,1367,1303,0,64,0
Thursday,cicflowmeter-fixed,argus,Web Attack - Sql Injection,18,17,0,1,0
Thursday,cicflowmeter-fixed,argus,Web Attack - XSS,673,620,0,53,0
Thursday,cicflowmeter-fixed,go-flows,ALL,363743,197375,22542,19196,124630
Thursday,cicflowmeter-fixed,go-flows,BENIGN,361607,195300,22539,19162,124606
Thursday,cicflowmeter-fixed,go-flows,Infiltration,78,19,1,34,24
Thursday,cicflowmeter-fixed,go-flows,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,cicflowmeter-fixed,go-flows,Web Attack - Sql Injection,18,17,1,0,0
Thursday,cicflowmeter-fixed,go-flows,Web Attack - XSS,673,673,0,0,0
Thursday,cicflowmeter-fixed,yaf,ALL,363743,180125,22523,37553,123542
Thursday,cicflowmeter-fixed,yaf,BENIGN,361607,178051,22520,37517,123519
Thursday,cicflowmeter-fixed,yaf,Infiltration,78,18,1,36,23
Thursday,cicflowmeter-fixed,yaf,Web Attack - Brute Force,1367,1366,1,0,0
Thursday,cicflowmeter-fixed,yaf,Web Attack - Sql Injection,18,17,1,0,0
Thursday,cicflowmeter-fixed,yaf,Web Attack - XSS,673,673,0,0,0
Thursday,cicflowmeter-fixed,joy,ALL,363743,287476,49907,15892,10468
Thursday,cicflowmeter-fixed,joy,BENIGN,361607,285486,49782,15876,10463
Thursday,cicflowmeter-fixed,joy,Infiltration,78,21,36,16,5
Thursday,cicflowmeter-fixed,joy,Web Attack - Brute Force,1367,1296,71,0,0
Thursday,cicflowmeter-fixed,joy,Web Attack - Sql Injection,18,18,0,0,0
Thursday,cicflowmeter-fixed,joy,Web Attack - XSS,673,655,18,0,0
Thursday,argus,nfstream,ALL,258771,149670,17319,6,91776
Thursday,argus,nfstream,BENIGN,256737,147715,17254,6,91762
Thursday,argus,nfstream,Infiltration,32,15,3,0,14
Thursday,argus,nfstream,Web Attack - Brute Force,1365,1303,62,0,0
Thursday,argus,nfstream,Web Attack - Sql Injection,17,17,0,0,0
Thursday,argus,nfstream,Web Attack - XSS,620,620,0,0,0
Thursday,argus,zeek,ALL,258771,225599,33088,1,83
Thursday,argus,zeek,BENIGN,256737,223630,33023,1,83
Thursday,argus,zeek,Infiltration,32,29,3,0,0
Thursday,argus,zeek,Web Attack - Brute Force,1365,1303,62,0,0
Thursday,argus,zeek,Web Attack - Sql Injection,17,17,0,0,0
Thursday,argus,zeek,Web Attack - XSS,620,620,0,0,0
Thursday,argus,tranalyzer,ALL,258771,234187,24468,1,115
Thursday,argus,tranalyzer,BENIGN,256737,232217,24404,1,115
Thursday,argus,tranalyzer,Infiltration,32,30,2,0,0
Thursday,argus,tranalyzer,Web Attack - Brute Force,1365,1303,62,0,0
Thursday,argus,tranalyzer,Web Attack - Sql Injection,17,17,0,0,0
Thursday,argus,tranalyzer,Web Attack - XSS,620,620,0,0,0
Thursday,argus,cicflowmeter-orig,ALL,258771,65915,44312,1,148543
Thursday,argus,cicflowmeter-orig,BENIGN,256737,64144,44073,1,148519
Thursday,argus,cicflowmeter-orig,Infiltration,32,0,8,0,24
Thursday,argus,cicflowmeter-orig,Web Attack - Brute Force,1365,1163,202,0,0
Thursday,argus,cicflowmeter-orig,Web Attack - Sql Injection,17,5,12,0,0
Thursday,argus,cicflowmeter-orig,Web Attack - XSS,620,603,17,0,0
Thursday,argus,cicflowmeter-fixed,ALL,258771,217935,40622,1,213
Thursday,argus,cicflowmeter-fixed,BENIGN,256737,215970,40553,1,213
Thursday,argus,cicflowmeter-fixed,Infiltration,32,25,7,0,0
Thursday,argus,cicflowmeter-fixed,Web Attack - Brute Force,1365,1303,62,0,0
Thursday,argus,cicflowmeter-fixed,Web Attack - Sql Injection,17,17,0,0,0
Thursday,argus,cicflowmeter-fixed,Web Attack - XSS,620,620,0,0,0
Thursday,argus,go-flows,ALL,258771,126995,40000,0,91776
Thursday,argus,go-flows,BENIGN,256737,125043,39932,0,91762
Thursday,argus,go-flows,Infiltration,32,14,4,0,14
Thursday,argus,go-flows,Web Attack - Brute Force,1365,1302,63,0,0
Thursday,argus,go-flows,Web Attack - Sql Injection,17,16,1,0,0
Thursday,argus,go-flows,Web Attack - XSS,620,620,0,0,0
Thursday,argus,yaf,ALL,258771,127279,39610,0,91882
Thursday,argus,yaf,BENIGN,256737,125327,39542,0,91868
Thursday,argus,yaf,Infiltration,32,14,4,0,14
Thursday,argus,yaf,Web Attack - Brute Force,1365,1302,63,0,0
Thursday,argus,yaf,Web Attack - Sql Injection,17,16,1,0,0
Thursday,argus,yaf,Web Attack - XSS,620,620,0,0,0
Thursday,argus,joy,ALL,258771,194434,64304,1,32
Thursday,argus,joy,BENIGN,256737,192554,64150,1,32
Thursday,argus,joy,Infiltration,32,25,7,0,0
Thursday,argus,joy,Web Attack - Brute Force,1365,1233,132,0,0
Thursday,argus,joy,Web Attack - Sql Injection,17,17,0,0,0
Thursday,argus,joy,Web Attack - XSS,620,605,15,0,0
Thursday,go-flows,nfstream,ALL,404969,288413,0,116289,267
Thursday,go-flows,nfstream,BENIGN,402859,286322,0,116270,267
Thursday,go-flows,nfstream,Infiltration,50,35,0,15,0
Thursday,go-flows,nfstream,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,go-flows,nfstream,Web Attack - Sql Injection,19,17,0,2,0
Thursday,go-flows,nfstream,Web Attack - XSS,673,673,0,0,0
Thursday,go-flows,zeek,ALL,404969,203928,5576,40231,155234
Thursday,go-flows,zeek,BENIGN,402859,201850,5575,40225,155209
Thursday,go-flows,zeek,Infiltration,50,22,1,2,25
Thursday,go-flows,zeek,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,go-flows,zeek,Web Attack - Sql Injection,19,17,0,2,0
Thursday,go-flows,zeek,Web Attack - XSS,673,673,0,0,0
Thursday,go-flows,tranalyzer,ALL,404969,203155,5,45367,156442
Thursday,go-flows,tranalyzer,BENIGN,402859,201077,5,45356,156421
Thursday,go-flows,tranalyzer,Infiltration,50,22,0,7,21
Thursday,go-flows,tranalyzer,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,go-flows,tranalyzer,Web Attack - Sql Injection,19,17,0,2,0
Thursday,go-flows,tranalyzer,Web Attack - XSS,673,673,0,0,0
Thursday,go-flows,cicflowmeter-orig,ALL,404969,63069,36533,415,304952
Thursday,go-flows,cicflowmeter-orig,BENIGN,402859,61185,36350,415,304909
Thursday,go-flows,cicflowmeter-orig,Infiltration,50,4,6,0,40
Thursday,go-flows,cicflowmeter-orig,Web Attack - Brute Force,1368,1222,145,0,1
Thursday,go-flows,cicflowmeter-orig,Web Attack - Sql Injection,19,5,12,0,2
Thursday,go-flows,cicflowmeter-orig,Web Attack - XSS,673,653,20,0,0
Thursday,go-flows,cicflowmeter-fixed,ALL,404969,197375,8922,48823,149849
Thursday,go-flows,cicflowmeter-fixed,BENIGN,402859,195300,8916,48819,149824
Thursday,go-flows,cicflowmeter-fixed,Infiltration,50,19,6,0,25
Thursday,go-flows,cicflowmeter-fixed,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,go-flows,cicflowmeter-fixed,Web Attack - Sql Injection,19,17,0,2,0
Thursday,go-flows,cicflowmeter-fixed,Web Attack - XSS,673,673,0,0,0
Thursday,go-flows,argus,ALL,404969,126995,3,144091,133880
Thursday,go-flows,argus,BENIGN,402859,125043,3,143947,133866
Thursday,go-flows,argus,Infiltration,50,14,0,22,14
Thursday,go-flows,argus,Web Attack - Brute Force,1368,1302,0,66,0
Thursday,go-flows,argus,Web Attack - Sql Injection,19,16,0,3,0
Thursday,go-flows,argus,Web Attack - XSS,673,620,0,53,0
Thursday,go-flows,yaf,ALL,404969,257563,77215,24987,45204
Thursday,go-flows,yaf,BENIGN,402859,255470,77212,24983,45194
Thursday,go-flows,yaf,Infiltration,50,37,0,4,9
Thursday,go-flows,yaf,Web Attack - Brute Force,1368,1366,1,0,1
Thursday,go-flows,yaf,Web Attack - Sql Injection,19,17,2,0,0
Thursday,go-flows,yaf,Web Attack - XSS,673,673,0,0,0
Thursday,go-flows,joy,ALL,404969,62683,40138,33645,268503
Thursday,go-flows,joy,BENIGN,402859,60703,40041,33627,268488
Thursday,go-flows,joy,Infiltration,50,12,8,15,15
Thursday,go-flows,joy,Web Attack - Brute Force,1368,1296,71,1,0
Thursday,go-flows,joy,Web Attack - Sql Injection,19,17,0,2,0
Thursday,go-flows,joy,Web Attack - XSS,673,655,18,0,0
Thursday,yaf,nfstream,ALL,393255,248768,8359,92799,43329
Thursday,yaf,nfstream,BENIGN,391146,246684,8358,92780,43324
Thursday,yaf,nfstream,Infiltration,49,28,1,15,5
Thursday,yaf,nfstream,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,yaf,nfstream,Web Attack - Sql Injection,19,17,0,2,0
Thursday,yaf,nfstream,Web Attack - XSS,673,673,0,0,0
Thursday,yaf,zeek,ALL,393255,188076,11771,39852,153556
Thursday,yaf,zeek,BENIGN,391146,185999,11769,39846,153532
Thursday,yaf,zeek,Infiltration,49,21,2,2,24
Thursday,yaf,zeek,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,yaf,zeek,Web Attack - Sql Injection,19,17,0,2,0
Thursday,yaf,zeek,Web Attack - XSS,673,673,0,0,0
Thursday,yaf,tranalyzer,ALL,393255,195496,5068,37428,155263
Thursday,yaf,tranalyzer,BENIGN,391146,193418,5068,37418,155242
Thursday,yaf,tranalyzer,Infiltration,49,22,0,6,21
Thursday,yaf,tranalyzer,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,yaf,tranalyzer,Web Attack - Sql Injection,19,17,0,2,0
Thursday,yaf,tranalyzer,Web Attack - XSS,673,673,0,0,0
